category,date,link,summery,title
health,2018-04-06T05:56:57 GMT,https://www.express.pk/story/1139425/9812,ذیابیطس کے مرض کو نظر انداز نہیں کریں،باقاعدگی سے شوگر ٹیسٹ کرایا جائے، ماہرین صحت,صحت مند زندگی کیلیے کم کھائیں اور زیادہ واک کریں، ماہرین
health,2018-04-05T05:15:48 GMT,https://www.express.pk/story/1138094/9812,ہزاروں مرد اور خواتین کے سروے سے معلوم ہوا کہ دہی کا استعمال ان امراض کو کم کرتا ہے,دہی کا باقاعدہ استعمال بلڈ پریشر اورامراضِ قلب سے بچانے میں مددگار
health,2018-04-05T03:59:52 GMT,https://www.express.pk/story/1138272/9812,مستقل علاج سے مریض نارمل زندگی گزارنے کے لائق ہوجاتا ہے۔,مرگی، ایک دماغی مرض
health,2018-04-04T16:04:53 GMT,https://www.express.pk/story/1136953/9812,ہفتے میں تین بار یہ اطالوی غذائیں کھانے سے 3 ماہ کے دوران وزن میں آدھا کلو کمی آتی ہے,پاستا، میکرونی اور اسپیگٹی سے وزن بڑھتا نہیں کم ہوتا ہے، نئی تحقیق
health,2018-04-04T06:04:27 GMT,https://www.express.pk/story/1136706/9812,معدے کی تیزابیت اور سینے کی جلن کی یہ ادویات میڈیکل اسٹور پر بغیر ڈاکٹری نسخے کے فروخت ہوتی ہیں,معدے کی تیزابیت ختم کرنے والی دواؤں کا مسلسل استعمال کینسر کا سبب
health,2018-04-04T05:34:26 GMT,https://www.express.pk/story/1137508/9812,جسم میں پانی اورنمکیات کی شدیدکمی سے چکر،سردرداورمتلی جیسی کیفیت ہوسکتی ہے،دوپہراوررات کے وقت کم کھاناکھائیں,شہری گرمی میں باسی کھانوں سے گریز اور گھر کے مشروبات پئیں، ماہرین طب
health,2018-04-03T14:00:18 GMT,https://www.express.pk/story/1135798/9812,نئی دوا ایسے جین کو نشانہ بناتی ہے جو جسم میں کینسر کو پھیلانے کا سبب بنتے ہیں,کینسر لاحق کرنے والے جین پر حملہ کرنے والی کامیاب دوا
health,2018-04-03T06:07:28 GMT,https://www.express.pk/story/1136056/9812,یہ غذائیں دماغی افعال کو بہتر بنا کر عمر بڑھنے کے ساتھ ذہنی تنزلی سے تحفظ فراہم کرتی ہیں,دماغ کو بہتر بنانے والی چند غذائیں
health,2018-04-03T04:05:53 GMT,https://www.express.pk/story/1136224/9812,انسانی جلد کے بارے میں دلچسپ حقائق آپ کو دنگ کرکے رکھ دیں گے۔,انوکھا انسانی عضو
health,2018-04-02T15:15:46 GMT,https://www.express.pk/story/1135907/9812,چقندر کا رس بلڈ پریشر معمول میں رکھنے، دل کے پٹھوں کو فوری قوت فراہم کرنے میں انتہائی معاون ہے، تحقیق,چقندر کا جوس دل کے مریضوں کے لیے اکسیر قرار
health,2018-03-12T14:05:38 GMT,https://www.express.pk/story/1113907/9812,آج کل نوجوان لڑکیوں کی بڑی تعداد کیل مہاسوں، پھنسیوں، داغ دھبوں، جھائیوں اور چہرے کے دیگر امراض میں گھری نظر آتی ہے۔,آپ کا چہرہ خاص توجہ کا طلب گار
health,2018-03-12T06:28:15 GMT,https://www.express.pk/story/1113758/9812,مشی گن یونیورسٹی کے ماہرین نے انگلی رکھنے والا ایک کیس بنایا ہے جس سے ہمہ وقت بلڈ پریشر معلوم کیا جاسکتا ہے,بلڈ پریشر ناپنے والا اسمارٹ فون تیار کرلیا گیا
health,2018-03-11T05:50:04 GMT,https://www.express.pk/story/1111660/9812,پاکستانی خواتین کے تولیدی صحت کے حوالے سے مسائل پر روشنی ڈالتی رپورٹ,تولیدی صحت کا حق۔۔ حقدار تک ۔۔۔مگر کب؟
health,2018-03-11T05:43:37 GMT,https://www.express.pk/story/1111895/9812,بچوں کی محدود ہوتی جسمانی سرگرمیوں کے پیش نظر کئی ممالک میں اسکولوں میں ایسی ڈیسک متعارف کروائی گئی ہے۔,پڑھائی اور ورزش ساتھ ساتھ
health,2018-03-11T05:10:21 GMT,https://www.express.pk/story/1113075/9812,بے دریغ اینٹی بائیوٹک دواؤں کا استعمال ٹائیفائیڈ کا سبب ہے، سعید قریشی,ہیپاٹائٹس سی کا پھیلاؤ سفری پابندیوں کا سبب بن سکتا ہے، ماہر طب
health,2018-03-11T04:05:08 GMT,https://www.express.pk/story/1111791/9812,تلسی میں وٹامن، معدنیات، کیلشیئم اور کینسر سے لڑنے والے اہم اجزا پائے جاتے ہیں,تلسی کے پودے میں شفا کے 6 حیرت انگیز خزانے
health,2018-03-10T04:55:20 GMT,https://www.express.pk/story/1111433/9812,معدہ اور آنتوں کے مفید جرثومے (بیکٹیریاز) خون میں شوگر اور چربی کو کنٹرول کرنے میں مدد دیتے ہیں,ذیا بیطس کوریشے دارغذاؤں کی مدد سے قابو کرنا ممکن
health,2018-03-09T14:44:43 GMT,https://www.express.pk/story/1110579/9812,اسرائیلی کمپنی کے تیار کردہ نینو ڈراپس قریب اور دور کی نظر عمر بھر کے لیے درست کرسکتے ہیں۔,کمزور نظر درست کرنے والے حیرت انگیز آئی ڈراپس تیار
health,2018-03-09T05:08:11 GMT,https://www.express.pk/story/1109656/9812,آغا خان یونیورسٹی نے اینڈو مائیکرو اسکوپی کیپسول استعمال کرنے کا فیصلہ کیا ہے جس سے بیمار بچوں کا علاج ممکن ہوگا۔,پاکستان میں غذائی قلت کے شکار بچوں میں امیجنگ کیپسول استعمال کیا جائے گا
health,2018-03-09T04:39:43 GMT,https://www.express.pk/story/1110862/9812,ملک بھر میں صرف4مراکزمیں بون میروٹرانسپلانٹ، 200 مراکزاور2ہزارفزیشن درکار۔,پاکستان میں 12 ہزار مریضوں کے بون میرو ٹرانسپلانٹ کیلیے صرف 11 فزیشن
health,2018-03-09T03:40:33 GMT,https://www.express.pk/story/1110797/9812,کرانک کڈنی ڈزیززسے خواتین زیادہ متاثرہوتی ہیں،مریض نمک کااستعمال کم کریں، طبی ماہرین,ذیابیطس کے مریضوں کو گردے کے امراض لاحق ہوجاتے ہیں، ماہرین
health,2018-03-08T05:25:43 GMT,https://www.express.pk/story/1109320/9812,بانجھ پن کی ایک قسم میں خواتین پیدائشی طور پر بچہ دانی سے محروم ہوتی ہیں,تبدیلئ رحم کے بعد خاتون کے گھر بچے کی ولادت
health,2018-03-17T05:00:50 GMT,https://www.express.pk/story/1118662/9812,اسٹیفائیلو کوکس اوریئس نامی جرثومے نے اینٹی بایوٹک کے خلاف مزاحمت سے ادویہ کو غیرمؤثر کردیا ہے,بطخ جیسے جانور کا دودھ، سخت جان بیکٹیریا کا نیا قاتل
health,2018-03-17T04:35:15 GMT,https://www.express.pk/story/1119316/9812,لیبارٹری کے قیام کا مقصد ٹشو ٹائپنگ، اینٹی باڈیز کا سراغ اور آپریشن میں مدد لینا ہے، مقررین,ملک کی پہلی کلینکل ٹرانسپلانٹ امیونالوجی لیبارٹری کا افتتاح
health,2018-03-16T08:19:37 GMT,https://www.express.pk/story/1118597/9812,مختلف برانڈز کی 250 بوتلوں میں پلاسٹک کے ذرات پائے گئے جن کی موٹائی انسانی بال سے زیادہ تھی۔ ,پانی کی بوتلوں میں پلاسٹک کے ذرات کی موجودگی کا انکشاف
health,2018-03-16T04:38:35 GMT,https://www.express.pk/story/1117856/9812,کمزور گرفت کے ساتھ مصافحہ کرنے والے افراد میں دل کی بیماریاں بڑھنے کے امکانات زیادہ ہوتے ہیں، تحقیق,کمزور مصافحہ کرنے والوں کو دل کے امراض لاحق ہوسکتے ہیں، تحقیق
health,2018-03-15T14:00:29 GMT,https://www.express.pk/story/1116666/9812,ایک پُراسرار بیماری وبا کی صورت میں پھیل کر دنیا بھر میں بڑے پیمانے پر ہلاکتوں کا باعث بنے گی، عالمی ادارہ صحت,پُراسرار بیماری ’ایکس‘ ڈبلیو ایچ او کی خطرناک بیماریوں کی فہرست میں شامل
health,2018-03-15T05:53:59 GMT,https://www.express.pk/story/1098947/9812,امریکی سائنس دانوں نے فالج کے مریضوں کے ناکارہ اعضا کو بحال کرنے کےلیے خصوصی سینسر ایجاد کرلیا,فالج کے مریضوں کو جلد صحتیاب کرنے والا سینسر
health,2018-03-15T03:37:33 GMT,https://www.express.pk/story/1117210/9812,دوران سفر یا سفر کے بعد ڈائیریا لاحق ہوجائے تو اس بات کا خاص خیال رکھیں کہ جسم میں پانی کی کمی نہ ہونے پائے۔ ,ٹریولرز ڈائیریا؛ سفر سے جُڑا مرض
health,2018-03-14T12:25:00 GMT,https://www.express.pk/story/1116756/9812,پیدائش کے بعد دم گھٹنے سے بچوں کی شرح اموات 21 فیصد اور انفیکشن سے 18 فیصد ہے,پاکستان میں نومولود بچوں کی شرح اموات 60 فیصد ہوگئی، وزارت صحت
health,2018-03-14T05:19:57 GMT,https://www.express.pk/story/1115768/9812,20 سال کی عمر کے بعد سے قوت مدافعت میں سالانہ 2 سے 3 فیصد تک کمی آنا شروع ہوجاتی ہے,82 سالہ پروفیسر کی قوت مدافعت 20 سالہ جوان جیسی
health,2018-03-13T13:55:29 GMT,https://www.express.pk/story/1113920/9812,ملیریا میں مبتلا ان حاملہ ماؤں میں ملیریا کے باعث اسقاط حمل ہوتا ہے اور مزید بچوں کی پیدائش نہیں ہوتی۔,حاملہ خواتین مچھروں کا پرکشش ہدف ہوتی ہیں، برطانوی تحقیق
health,2018-03-13T05:48:58 GMT,https://www.express.pk/story/1114477/9812,سگریٹ نوشی اور شراب نوشی جگر، لبلبے اور بائل ڈکٹ کے کینسر کی سب سے بڑی وجہ بھی ہیں,خبردار! سگریٹ نوشی سے لبلبے اور بائل ڈکٹ کا کینسر بھی ہوسکتا ہے
health,2018-03-12T18:09:23 GMT,https://www.express.pk/story/1114652/10,یہ اعزازی فنڈ امریکا میں مقیم پاکستانی ڈاکٹر فیصل چیمہ کو دل کی پیوند کاری میں جدید ترین تحقیق کے لیے دیا گیا ہے,ہارٹ ٹرانسپلانٹ پر تحقیق، پاکستانی ڈاکٹر کیلیے 40 لاکھ ڈالر امریکی فنڈنگ کا اعزاز
health,2018-03-08T03:52:05 GMT,https://www.express.pk/story/1109609/9812,بے خوابی کا مرض بڑھتا جارہا ہے کسی کلینک پر بیشتر مریض دیگر عوارض کے ساتھ بے خوابی کی شکایت کرتے بھی نظر آئیں گے۔,بے خوابی دور کرنے کے 10 بہترین طریقے
health,2018-03-07T05:21:58 GMT,https://www.express.pk/story/1108697,اپنے پیاروں کا ہاتھ تھامنے سے دماغی لہریں ہم آہنگ ہوجاتی ہیں جس سے درد کی شدت کم ہوتی ہے,بیمار کا ہاتھ تھامنے سے درد کم ہوجاتا ہے، تحقیق
health,2018-03-06T15:10:08 GMT,https://www.express.pk/story/1107542/9812,مقناطیس اور روشنی کی بنیاد پر تیار کیا گیا ملیریا ٹیسٹ بہت درستگی سے مرض کی شناخت کرسکتا ہے,بلڈ ٹیسٹ کے بغیر دو منٹ میں ملیریا کی تشخیص ممکن
health,2018-03-06T06:09:55 GMT,https://www.express.pk/story/1107432/9812,ٹائپ ٹو ذیابیطس کی چار ذیلی اقسام سے مریضوں کے علاج اور مناسب ادویہ کی فراہمی میں مدد ملےگی۔ ,ذیابیطس کی 2 نہیں 5 اقسام ہوتی ہیں، ماہرین
health,2018-03-05T05:00:22 GMT,https://www.express.pk/story/1106893/9812,گردوں کا عالمی دن اس سال عورتوں کے نام سے منسوب ہے۔,گُردوں کا عالمی دن اور خواتین
health,2018-03-05T04:57:48 GMT,https://www.express.pk/story/1106894/9812,مختلف کھانوں کو بار بار گرم کر کے استعمال کرنے سے گھروں میں طرح طرح کی بیماریاں پیدا ہوتی ہیں۔,باسی کھانے دوبارہ گرم کرکے استعمال نہ کریں
health,2018-03-05T04:15:12 GMT,https://www.express.pk/story/1106581/9812,ماہرین کے مطابق لہسن، ادرک اور شہد میں زبردست اینٹی بایوٹکس خواص ہوتے ہیں,اینٹی بایوٹکس نہ کھائیے، یہ قدرتی غذائیں آزمائیے
health,2018-03-04T03:36:31 GMT,https://www.express.pk/story/1105808/9812,بچے عموماً لیوکیمیا، دماغ اور حرام مغز کے ٹیومر، عصبی بافتوں، لمفی نسیج ، آنکھ اور ہڈیوں کے سرطان میں مبتلا ہوتے ہیں,سرطان بچوں میں اموات کا دوسرا بڑا سبب
health,2018-03-03T05:39:09 GMT,https://www.express.pk/story/1104444/9812,ڈبلیو ڈی پی سی پی کی دریافت سے دل کی رگوں کے امراض کو روکنا ممکن ہوسکے گا,چینی ماہرین نے دل کی نشوونما کرنے والا اہم جین دریافت کرلیا
